val_set_id,date,uf,pressure_min,q10,q20,q30,q40,q50,q60,q70,q80,q90
1,2022-06-26,AC,0.8316452503204346,0.8156507015228271,0.820850670337677,0.8249555826187134,0.8284776210784912,0.8316452503204346,0.8349002003669739,0.8384928703308105,0.8429666757583618,0.8491877317428589
1,2022-07-03,AC,0.8328074812889099,0.8161060214042664,0.8216484189033508,0.8259075880050659,0.8295122385025024,0.8328074812889099,0.8361295461654663,0.8397946357727051,0.8442071080207825,0.8506802320480347
1,2022-07-10,AC,0.8321548700332642,0.8157947063446045,0.8212425708770752,0.8253895044326782,0.8289006948471069,0.8321548700332642,0.8355934619903564,0.8393272757530212,0.8437436819076538,0.8501223921775818
1,2022-07-17,AC,0.8313813805580139,0.8148146271705627,0.8203690052032471,0.8244972229003906,0.8280405402183533,0.8313813805580139,0.8348661065101624,0.838675856590271,0.8431677222251892,0.8495734333992004
1,2022-07-24,AC,0.8296672701835632,0.8130592107772827,0.8186448812484741,0.8227117657661438,0.8262418508529663,0.8296672701835632,0.8334317803382874,0.8375829458236694,0.8422921895980835,0.8488354086875916
1,2022-07-31,AC,0.8275220990180969,0.8107896447181702,0.8163807392120361,0.8204595446586609,0.8240339756011963,0.8275220990180969,0.8311111927032471,0.8349096775054932,0.8393251895904541,0.8458359837532043
1,2022-08-07,AC,0.8245350122451782,0.8079103827476501,0.8133517503738403,0.8174515962600708,0.8210806846618652,0.8245350122451782,0.8282039165496826,0.8320867419242859,0.8367320895195007,0.8433889746665955
1,2022-08-14,AC,0.8200026154518127,0.8042688965797424,0.8094422817230225,0.8133741021156311,0.8167930245399475,0.8200026154518127,0.8232777714729309,0.8269059062004089,0.8312882781028748,0.837839663028717
1,2022-08-21,AC,0.8155376315116882,0.8001129031181335,0.8052628040313721,0.8090070486068726,0.8123730421066284,0.8155376315116882,0.8186587691307068,0.8221195936203003,0.8262501358985901,0.8323568105697632
1,2022-08-28,AC,0.8115359544754028,0.7963623404502869,0.8013551831245422,0.8051263689994812,0.8084225058555603,0.8115359544754028,0.8146273493766785,0.8179911375045776,0.8220499157905579,0.8279294967651367
1,2022-09-04,AC,0.807891309261322,0.7930635213851929,0.7978856563568115,0.8015424609184265,0.8047888875007629,0.807891309261322,0.8110082149505615,0.8143306970596313,0.8183039426803589,0.8242048025131226
1,2022-09-11,AC,0.804297924041748,0.789993166923523,0.7947123646736145,0.7982065081596375,0.8013303875923157,0.804297924041748,0.8073731064796448,0.8106646537780762,0.8146166801452637,0.8205407857894897
