val_set_id,date,uf,precip_min,q10,q20,q30,q40,q50,q60,q70,q80,q90
1,2022-06-26,AC,0.0016432888805866241,-0.00012784451246261597,0.00030005723237991333,0.0008427277207374573,0.0011967159807682037,0.0016432888805866241,0.002232033759355545,0.0031468532979488373,0.0050884149968624115,0.010966747999191284
1,2022-07-03,AC,0.0015671513974666595,-1.1879950761795044e-05,0.0006126947700977325,0.0007769986987113953,0.0011991597712039948,0.0015671513974666595,0.0020631439983844757,0.003336094319820404,0.007570162415504456,0.014167867600917816
1,2022-07-10,AC,0.0016711540520191193,-0.00021108239889144897,0.0004220418632030487,0.0007738247513771057,0.0011309422552585602,0.0016711540520191193,0.002260889858007431,0.0036077797412872314,0.007659584283828735,0.016040142625570297
1,2022-07-17,AC,0.0016006380319595337,-0.00026113539934158325,0.00033007562160491943,0.0007761195302009583,0.0011722110211849213,0.0016006380319595337,0.0023371167480945587,0.0040764473378658295,0.00799110159277916,0.020767757669091225
1,2022-07-24,AC,0.0018330030143260956,-0.0001783706247806549,0.0004986263811588287,0.000848725438117981,0.0011765174567699432,0.0018330030143260956,0.002714235335588455,0.0047069452702999115,0.009528938680887222,0.025851428508758545
1,2022-07-31,AC,0.002023041248321533,1.5731900930404663e-05,0.0006203241646289825,0.0010255984961986542,0.0013174079358577728,0.002023041248321533,0.0031444616615772247,0.00565362349152565,0.012259557843208313,0.029865926131606102
1,2022-08-07,AC,0.002209410071372986,0.0003676377236843109,0.0007836595177650452,0.0010628923773765564,0.0014436878263950348,0.002209410071372986,0.003432266414165497,0.007287792861461639,0.014204949140548706,0.03128921613097191
1,2022-08-14,AC,0.0025058723986148834,0.00020072981715202332,0.0006992518901824951,0.0010287798941135406,0.0016045868396759033,0.0025058723986148834,0.0042031146585941315,0.01023479551076889,0.018419668078422546,0.035113945603370667
1,2022-08-21,AC,0.0032575055956840515,0.0003562942147254944,0.0010193698108196259,0.0013386942446231842,0.002003803849220276,0.0032575055956840515,0.005703292787075043,0.013151869177818298,0.023662270978093147,0.04322439432144165
1,2022-08-28,AC,0.004431638866662979,0.0005186088383197784,0.001258712261915207,0.00138184055685997,0.0019507408142089844,0.004431638866662979,0.009240597486495972,0.01773419976234436,0.02876131795346737,0.049341052770614624
1,2022-09-04,AC,0.005906935781240463,0.0006759651005268097,0.0012311898171901703,0.0012710504233837128,0.0021628625690937042,0.005906935781240463,0.012465428560972214,0.021496007218956947,0.03226158767938614,0.05185386538505554
1,2022-09-11,AC,0.009457804262638092,0.0011599361896514893,0.001491941511631012,0.0016507059335708618,0.003454431891441345,0.009457804262638092,0.018188439309597015,0.028246182948350906,0.04041896015405655,0.06087029352784157
1,2022-09-18,AC,0.014985688030719757,0.0017901323735713959,0.0025555528700351715,0.0032519251108169556,0.006857391446828842,0.014985688030719757,0.02360946126282215,0.03432691842317581,0.04764387384057045,0.06919059157371521
1,2022-09-25,AC,0.020378034561872482,0.001998402178287506,0.0033385641872882843,0.005723532289266586,0.011063333600759506,0.020378034561872482,0.028914637863636017,0.039719536900520325,0.05352184548974037,0.07735449075698853
1,2022-10-02,AC,0.025380024686455727,0.0015550106763839722,0.004060529172420502,0.008098546415567398,0.015129677951335907,0.025380024686455727,0.03368235379457474,0.04428786784410477,0.06007630378007889,0.08527301251888275
1,2022-10-09,AC,0.028083154931664467,0.002004634588956833,0.005153387784957886,0.010405201464891434,0.018885593861341476,0.028083154931664467,0.036641329526901245,0.047922901809215546,0.06408344954252243,0.089437335729599
1,2022-10-16,AC,0.030948510393500328,0.0023308470845222473,0.006568443030118942,0.013123758137226105,0.022275716066360474,0.030948510393500328,0.04106694459915161,0.052560657262802124,0.06701984256505966,0.09092371165752411
1,2022-10-23,AC,0.03580176830291748,0.0026175715029239655,0.009012691676616669,0.016593068838119507,0.026352282613515854,0.03580176830291748,0.04672824218869209,0.05900139734148979,0.07462315261363983,0.09817566722631454
1,2022-10-30,AC,0.04006434977054596,0.0030911490321159363,0.011684935539960861,0.020053040236234665,0.03023512475192547,0.04006434977054596,0.051288045942783356,0.06391294300556183,0.08087676018476486,0.1047421395778656
1,2022-11-06,AC,0.04518734663724899,0.0021026991307735443,0.013102330267429352,0.02359352633357048,0.03492292761802673,0.04518734663724899,0.05655476450920105,0.06977707147598267,0.08752515912055969,0.11201797425746918
1,2022-11-13,AC,0.04894831031560898,0.003502361476421356,0.015971221029758453,0.027662768959999084,0.03856879845261574,0.04894831031560898,0.0605243518948555,0.07433836162090302,0.09222002327442169,0.1167585551738739
1,2022-11-20,AC,0.054266151040792465,0.006027679890394211,0.019823268055915833,0.032574363052845,0.0434982031583786,0.054266151040792465,0.06593950092792511,0.07916951179504395,0.09646645188331604,0.12152199447154999
1,2022-11-27,AC,0.05782430246472359,0.008344750851392746,0.022741146385669708,0.03642446920275688,0.04718295857310295,0.05782430246472359,0.0701008141040802,0.08463139832019806,0.10232390463352203,0.1282191276550293
1,2022-12-04,AC,0.061810147017240524,0.011153887957334518,0.025754202157258987,0.039420001208782196,0.050486985594034195,0.061810147017240524,0.07472503930330276,0.08966511487960815,0.10776412487030029,0.1347755491733551
1,2022-12-11,AC,0.06663284450769424,0.012276429682970047,0.0292592104524374,0.04308360442519188,0.05436479672789574,0.06663284450769424,0.07990013062953949,0.09539834409952164,0.11411484330892563,0.143916055560112
1,2022-12-18,AC,0.07153677940368652,0.013817500323057175,0.03290839493274689,0.048068463802337646,0.05920828506350517,0.07153677940368652,0.08522912859916687,0.10062846541404724,0.12112444639205933,0.15355081856250763
1,2022-12-25,AC,0.07760751247406006,0.016876086592674255,0.037111349403858185,0.05328863486647606,0.06529644131660461,0.07760751247406006,0.09011341631412506,0.1047099307179451,0.1263807713985443,0.16065463423728943
1,2023-01-01,AC,0.08299494534730911,0.021690817549824715,0.04183034971356392,0.05787055194377899,0.07025285810232162,0.08299494534730911,0.0968579351902008,0.11347683519124985,0.1358468383550644,0.17121493816375732
1,2023-01-08,AC,0.08938239514827728,0.026465672999620438,0.04672893136739731,0.06295782327651978,0.07606687396764755,0.08938239514827728,0.1042294055223465,0.12157134711742401,0.14666086435317993,0.18361695110797882
1,2023-01-15,AC,0.09589137881994247,0.029595136642456055,0.0507044717669487,0.0677836611866951,0.08214415609836578,0.09589137881994247,0.11185002326965332,0.13111667335033417,0.15753664076328278,0.1954125016927719
1,2023-01-22,AC,0.09791523218154907,0.032973915338516235,0.05410907417535782,0.07055860757827759,0.08351476490497589,0.09791523218154907,0.11584104597568512,0.13599783182144165,0.1624445617198944,0.20145049691200256
1,2023-01-29,AC,0.10049925744533539,0.03520146757364273,0.05639141425490379,0.07178965210914612,0.0851660817861557,0.10049925744533539,0.11723731458187103,0.1371113657951355,0.16550031304359436,0.2061188966035843
1,2023-02-05,AC,0.10384194552898407,0.02930288203060627,0.05129152163863182,0.07015573978424072,0.08820843696594238,0.10384194552898407,0.11888463795185089,0.13695339858531952,0.16046541929244995,0.19516587257385254
1,2023-02-12,AC,0.10930890589952469,0.035418279469013214,0.05840388312935829,0.07739607989788055,0.09323446452617645,0.10930890589952469,0.12650345265865326,0.14392615854740143,0.16682344675064087,0.2034568190574646
1,2023-02-19,AC,0.10816943645477295,0.04110617935657501,0.06241580843925476,0.07901792973279953,0.09322859346866608,0.10816943645477295,0.12404000759124756,0.14160846173763275,0.1640903651714325,0.20007839798927307
1,2023-02-26,AC,0.10586263239383698,0.04014412313699722,0.06294022500514984,0.07927586883306503,0.09256432205438614,0.10586263239383698,0.12144191563129425,0.1396961212158203,0.16228970885276794,0.19825907051563263
1,2023-03-05,AC,0.10268859565258026,0.039132460951805115,0.06243247538805008,0.07795298844575882,0.0901096761226654,0.10268859565258026,0.11775276064872742,0.13626021146774292,0.1588609218597412,0.19382800161838531
1,2023-03-12,AC,0.09567149728536606,0.03537602722644806,0.058171238750219345,0.072898730635643,0.08411712944507599,0.09567149728536606,0.10948073863983154,0.1284509003162384,0.15207348763942719,0.18650268018245697
1,2023-03-19,AC,0.0884222686290741,0.028963394463062286,0.0504039004445076,0.06480736285448074,0.07660329341888428,0.0884222686290741,0.10192961990833282,0.11837011575698853,0.13927902281284332,0.17100171744823456
1,2023-03-26,AC,0.0760904997587204,0.02067374810576439,0.0396060086786747,0.053875744342803955,0.06516057252883911,0.0760904997587204,0.08827175199985504,0.1031264215707779,0.12304838001728058,0.153511643409729
1,2023-04-02,AC,0.0613505020737648,0.013704482465982437,0.028260936960577965,0.040066901594400406,0.05058911070227623,0.0613505020737648,0.07274890691041946,0.08567497134208679,0.10335303843021393,0.13153718411922455
1,2023-04-09,AC,0.04894479736685753,0.0074678510427474976,0.018068894743919373,0.028468357399106026,0.03850822523236275,0.04894479736685753,0.058977674692869186,0.07049699127674103,0.08821049332618713,0.11583046615123749
1,2023-04-16,AC,0.03969620168209076,0.004558581858873367,0.011330604553222656,0.019081927835941315,0.028567468747496605,0.03969620168209076,0.04995381832122803,0.06098151206970215,0.07675044238567352,0.10225984454154968
1,2023-04-23,AC,0.028559571132063866,0.002100028097629547,0.00588998943567276,0.011384803801774979,0.019281703978776932,0.028559571132063866,0.038479749113321304,0.049574755132198334,0.0646480917930603,0.08715985715389252
1,2023-04-30,AC,0.01694575697183609,0.000681702047586441,0.00305049866437912,0.006318867206573486,0.010839924216270447,0.01694575697183609,0.025775430724024773,0.03680946305394173,0.052595190703868866,0.07308617979288101
1,2023-05-07,AC,0.010376721620559692,0.0003421194851398468,0.0018126778304576874,0.003676529973745346,0.006237685680389404,0.010376721620559692,0.01863369345664978,0.02882690541446209,0.04060111567378044,0.060230158269405365
1,2023-05-14,AC,0.004698026925325394,0.0003293082118034363,0.0013233907520771027,0.0022816620767116547,0.0031747184693813324,0.004698026925325394,0.009656693786382675,0.01676562801003456,0.02644665539264679,0.0455770343542099
1,2023-05-21,AC,0.0027473755180835724,5.652382969856262e-05,0.0011090375483036041,0.0016491711139678955,0.002115383744239807,0.0027473755180835724,0.00418013334274292,0.010359831154346466,0.02030862867832184,0.03857981413602829
1,2023-05-28,AC,0.0019269399344921112,-4.186108708381653e-05,0.0007094144821166992,0.001279883086681366,0.001771826297044754,0.0019269399344921112,0.00259258970618248,0.007067885249853134,0.015025578439235687,0.030132176354527473
1,2023-06-04,AC,0.001973923295736313,0.00021532177925109863,0.0008276179432868958,0.0011541135609149933,0.0017379038035869598,0.001973923295736313,0.0025199390947818756,0.005302738398313522,0.011900190263986588,0.024787556380033493
1,2023-06-11,AC,0.001757051795721054,0.00023758411407470703,0.0010058321058750153,0.0011885203421115875,0.00154099240899086,0.001757051795721054,0.0021371617913246155,0.0037426576018333435,0.009264707565307617,0.02079831250011921
1,2023-06-18,AC,0.0018705017864704132,0.00032966211438179016,0.0008324272930622101,0.0010920390486717224,0.0014580562710762024,0.0018705017864704132,0.00231364369392395,0.003265123814344406,0.006908398121595383,0.01620081067085266
1,2023-06-25,AC,0.001799214631319046,0.00032149627804756165,0.0006931386888027191,0.0010634586215019226,0.0014602169394493103,0.001799214631319046,0.002190820872783661,0.0032014958560466766,0.007300268858671188,0.016147054731845856
1,2023-07-02,AC,0.0017991997301578522,0.00029562413692474365,0.0008650012314319611,0.0012921430170536041,0.0016301199793815613,0.0017991997301578522,0.002270299941301346,0.003534287214279175,0.008016560226678848,0.016713786870241165
1,2023-07-09,AC,0.0019112415611743927,0.000318378210067749,0.0008675344288349152,0.0012397430837154388,0.0015863217413425446,0.0019112415611743927,0.002337675541639328,0.003530845046043396,0.008066214621067047,0.01718546822667122
1,2023-07-16,AC,0.0018216855823993683,0.000532783567905426,0.0008063353598117828,0.001077350229024887,0.0015779249370098114,0.0018216855823993683,0.002433057874441147,0.0036763176321983337,0.00868094339966774,0.018612399697303772
